gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Tenture_category,Charge_category,Service_count,Bundle_user
1,0,1,0,-0.6355116116193416,1,1,1,0,1,1,0,1,1,0,0,0,0.9734244321783826,-0.5897750380303414,0,2,3,1
0,0,0,1,-0.7266990576990284,1,1,2,2,2,2,2,2,2,2,1,2,-1.504314895069307,1.3452685614936826,0,0,0,0
0,0,0,0,0.3436945776432206,1,1,2,2,2,2,2,2,2,0,1,2,-1.4993295040688086,1.4402529759780907,1,0,0,0
1,0,0,1,0.9574477565512697,1,1,0,1,1,1,1,0,1,1,1,3,0.22063039110312907,-1.2319752181832557,2,1,2,1
0,0,1,0,0.4731113410630423,1,1,2,2,2,2,2,2,2,1,1,1,-1.451137391063991,0.09252967268265647,1,0,0,0
0,0,0,1,0.855508864681197,1,1,2,2,2,2,2,2,2,1,1,3,-1.51594747407047,1.102530613366862,2,0,0,0
0,0,1,0,-1.6775263027056184,1,1,0,0,1,1,0,0,1,0,1,0,-0.13000877593192306,-0.5533643458113182,0,1,1,1
1,1,0,0,0.31531563338724816,1,2,1,0,1,0,0,1,1,0,0,0,0.9867188081797118,1.3109686340409796,1,2,3,1
1,0,1,0,-1.6775263027056184,1,1,1,0,0,0,0,0,0,0,1,0,0.3386179781149237,0.7811666776946148,0,1,5,1
1,1,1,0,0.4236418624116861,0,0,0,0,1,1,1,1,1,0,0,0,-0.33773340095268845,-1.458882430562675,1,1,3,0
1,0,1,0,-1.077621103324583,1,2,1,0,1,0,0,0,0,0,0,2,0.37019212111808014,-0.632518024548325,0,1,5,1
0,0,1,0,-2.028448348331173,1,1,1,0,1,0,0,0,0,0,0,0,0.14751132309581955,1.5199343459066774,0,1,0,1
0,0,0,0,1.0849543884163384,1,2,1,1,1,1,0,1,1,2,0,0,1.3539759452164248,-1.0040126234206765,2,2,4,1
1,1,1,0,0.6467878659735288,1,1,1,0,1,0,0,1,1,0,0,1,0.8238627021634315,1.3827346360958659,1,2,1,1
0,0,1,0,-0.553022532788542,1,2,1,0,1,0,0,0,0,0,0,0,0.3319707901142591,1.0001585222003333,0,1,5,1
0,0,0,0,1.0609117241571968,1,2,2,2,2,2,2,2,2,2,0,2,-1.288281285047711,0.4687734922792284,2,0,5,0
1,0,1,0,0.15751992571145365,1,1,1,0,1,0,1,1,1,0,0,0,1.0382345151848615,-0.7222255271169326,1,2,3,1
0,0,1,0,0.1221892954374882,1,1,2,2,2,2,2,2,2,0,0,1,-1.504314895069307,-1.1380461860820077,1,0,0,0
0,0,0,1,0.6467878659735288,0,0,0,1,0,0,1,1,0,1,0,2,-0.44907379996381874,-1.6050528906303474,1,1,3,0
0,0,1,0,-2.028448348331173,1,1,2,2,2,2,2,2,2,0,0,1,-1.517609271070636,-0.08582995007139864,0,0,0,0
1,0,1,0,0.15751992571145365,1,2,1,0,0,0,0,0,0,0,0,0,0.5147684601325326,-1.4187779000025915,1,1,1,1
0,1,0,1,0.997709911599083,1,2,1,0,1,1,1,1,1,1,0,2,1.300798441211109,-0.22988964537275083,2,2,4,1
0,0,0,1,0.8708274992029422,1,2,1,1,1,1,1,1,1,0,0,1,1.4902432992300467,0.9531940061497094,2,2,7,1
1,1,1,0,-2.028448348331173,1,1,1,0,1,0,0,1,0,0,0,0,0.47654712912871167,-0.8166822504097606,0,1,5,1
1,1,0,0,0.2859745097590793,1,2,1,0,0,0,1,1,1,0,0,0,1.3639467272174215,1.538931228803559,1,2,4,1
0,0,1,0,-0.34430153408087455,0,0,0,0,0,0,0,0,0,0,1,0,-1.1835880740372453,1.6070033925173848,1,0,0,0
0,0,1,0,-0.7266990576990284,1,1,1,0,1,0,0,1,0,0,0,2,0.5097830691320341,-0.3713108847162028,0,1,5,1
0,0,1,0,-1.4285431489501372,1,1,1,0,1,0,0,0,0,0,0,0,0.179085466098976,-1.0430617715975998,0,1,0,1
1,0,1,0,-2.028448348331173,1,1,2,2,2,2,2,2,2,0,1,0,-1.4893587220678117,0.4587473596392075,0,0,0,0
0,1,1,0,0.22412818730756126,1,2,1,0,0,0,0,1,0,0,0,0,0.8105683261621028,1.0159892579477348,1,2,3,1
1,1,1,0,-2.028448348331173,1,2,1,0,1,0,0,0,0,0,0,0,0.3652067301175816,1.773226117865099,0,1,5,1
0,0,1,0,-1.077621103324583,1,1,2,2,2,2,2,2,2,0,0,1,-1.4710789550659844,-1.2156167912442744,0,0,0,0
1,0,1,0,0.2859745097590793,1,2,1,1,0,0,0,0,1,0,0,3,0.9883806051798778,-0.15126365782732418,1,2,2,1
0,0,1,0,-0.47771590394354735,1,2,0,0,1,0,0,0,1,0,0,1,-0.1931570619382357,-1.3839502813583087,0,1,1,1
0,1,0,0,-0.47771590394354735,1,2,1,0,1,1,1,1,1,0,0,2,1.3057838322116073,-1.081055537391363,0,2,4,1
0,1,1,0,1.0107248975525056,1,2,1,0,0,0,0,0,0,0,0,3,0.5214156481331973,1.6761309386143706,2,1,1,1
1,0,0,0,0.8708274992029422,1,1,2,2,2,2,2,2,2,1,1,3,-1.4893587220678117,0.053480524505733165,2,0,0,0
0,1,0,0,0.8240333866885968,1,2,2,2,2,2,2,2,2,2,1,3,-1.3181936310507012,0.8450173118758002,2,0,5,0
0,0,0,1,-1.4285431489501372,0,0,0,0,1,0,1,0,0,0,0,1,-1.1221015850310987,-0.1570682609347047,0,0,0,0
0,1,1,0,1.0849543884163384,1,2,1,1,0,1,1,1,1,2,0,3,1.7478218342557958,0.4196982114622842,2,2,6,1
0,0,1,0,-0.94420673346191,1,1,1,0,1,0,0,0,0,0,1,3,0.19237984210030468,-0.010897800867032292,0,1,0,1
0,0,0,1,1.073016540444078,1,2,1,1,0,1,1,1,1,2,1,2,1.656422999246659,0.6101947316226803,2,2,6,1
1,0,1,0,-0.22873275018806632,1,1,2,2,2,2,2,2,2,0,0,1,-1.4943441130683104,1.7357600432629157,1,0,0,0
0,1,1,0,0.8858797091401145,1,1,0,1,1,1,1,1,0,2,1,2,0.16911468409797886,-0.3422878691793004,2,1,2,1
1,0,1,0,1.036182034455231,1,2,2,2,2,2,2,2,2,2,1,1,-1.3364733980525287,-0.2283065717980107,2,0,5,0
0,0,1,0,-0.34430153408087455,0,0,0,0,0,0,0,0,0,0,0,0,-1.1204397880309327,1.0381522879940965,1,0,0,0
0,0,0,1,1.073016540444078,1,2,2,2,2,2,2,2,2,2,1,2,-1.33148800705203,1.3341870464705017,2,0,5,0
1,0,1,0,-1.077621103324583,0,0,0,1,1,1,1,0,0,0,1,1,-0.8229781250011965,0.14899263018172126,0,0,1,0
1,0,1,0,-0.0799997458036479,1,2,1,0,1,1,0,1,0,1,0,3,0.8255244991635975,0.6270808497532417,1,2,3,1
1,0,1,1,0.4968246122616332,1,1,1,0,0,0,0,1,1,0,0,0,0.9950277931805424,1.2814179273124973,1,2,3,1
1,0,0,0,0.9710776485740045,1,2,1,1,1,0,1,0,0,2,0,3,0.6610065961471517,-0.3190694567497784,2,2,3,1
1,0,1,1,0.5642987871427292,0,0,0,0,1,1,1,1,1,1,1,2,-0.32942441595185784,1.289860986377778,1,1,3,0
0,0,1,0,-1.4285431489501372,1,1,2,2,2,2,2,2,2,0,1,0,-1.502653098069141,0.5695625098710169,0,0,0,0
1,0,1,0,0.39780471221804775,1,1,2,2,2,2,2,2,2,2,0,2,-1.4860351280674797,-1.1063847145872052,1,0,0,0
1,1,0,0,-1.2354168110003774,1,1,1,0,1,0,0,0,0,0,0,0,0.18074726309914202,0.4814380808771494,0,1,0,1
0,1,0,0,0.39780471221804775,1,2,1,0,1,0,0,1,1,0,0,0,0.9451738831755587,-0.5961073323293019,1,2,3,1
1,1,1,0,-0.22873275018806632,1,2,1,0,1,0,0,0,0,0,0,3,0.31369102311243185,-0.4108877240847062,1,1,5,1
0,1,0,0,-1.077621103324583,1,2,1,0,0,0,0,0,0,0,0,0,0.5396954151350245,-0.6267134214409444,0,1,1,1
0,0,0,1,-0.6355116116193416,1,1,2,2,2,2,2,2,2,2,1,1,-1.4760643460664828,1.0122954196066745,0,0,0,0
0,0,0,1,0.37117244919296927,1,1,0,1,1,1,1,1,1,1,0,1,0.544680806135523,-1.5491176243228626,1,1,4,1
0,0,1,0,-2.028448348331173,1,1,0,0,0,0,0,0,0,0,1,0,-0.5072366949696331,-1.141212333231488,0,0,5,1
1,0,0,1,-2.028448348331173,1,1,1,0,1,0,0,0,1,0,0,0,0.5413572121351905,-0.6742056286831485,0,1,5,1
1,0,1,0,-1.6775263027056184,1,1,1,1,0,0,0,1,1,0,1,0,1.1778254631988159,0.7985804870167563,0,2,2,1
0,0,1,0,0.4731113410630423,1,2,2,2,2,2,2,2,2,2,1,2,-1.3780183230566818,-0.9428004451973913,1,0,5,0
0,0,1,0,-1.077621103324583,1,1,2,2,2,2,2,2,2,1,1,0,-1.502653098069141,-0.5491428162786779,0,0,0,0
1,0,0,1,-1.4285431489501372,1,1,0,0,1,1,0,0,0,0,0,0,-0.4856333339674735,-1.3026858378549817,0,0,5,1
1,0,1,0,-0.40844052080327353,1,1,0,0,0,0,0,0,0,0,0,2,-0.5221928679711283,-1.0847493757324234,0,0,5,1
1,0,0,1,0.8708274992029422,1,2,2,2,2,2,2,2,2,2,1,2,-1.3497677740538576,0.2946353990578136,2,0,5,0
1,0,0,1,1.0849543884163384,1,2,2,2,2,2,2,2,2,2,1,3,-1.329826210051864,-0.751776233845415,2,0,5,0
0,0,0,0,-2.028448348331173,1,1,1,0,1,0,0,0,0,0,0,1,0.15415851109648415,0.5716732746373371,0,1,0,1
1,0,0,0,-2.028448348331173,1,1,1,0,1,0,1,1,0,0,0,0,0.6659919871476498,-0.3169586919834582,0,2,1,1
0,0,0,0,0.22412818730756126,1,2,0,1,0,1,1,1,1,1,0,3,0.8421424691652587,0.10150042293951723,1,2,6,1
0,0,1,0,-0.34430153408087455,0,0,0,0,1,1,0,1,1,0,1,0,-0.518869273970796,-1.128547744633567,1,0,1,0
0,0,1,1,-0.22873275018806632,1,1,0,1,0,1,1,0,0,1,1,3,0.0278619390838584,-0.5090382857185946,1,1,2,1
1,1,1,0,1.036182034455231,1,2,1,0,0,1,0,0,1,0,0,0,1.0349109211845293,1.6244172018395262,2,2,2,1
0,1,0,0,0.25560366530016104,1,1,1,1,1,1,0,1,1,0,0,0,1.2127232002023045,1.739453881603976,1,2,2,1
0,1,0,0,-1.077621103324583,1,1,1,0,1,0,0,0,0,0,0,0,0.15249671409631763,-1.5037361818469788,0,1,0,1
0,0,0,0,0.9844962159085572,1,2,2,2,2,2,2,2,2,2,1,3,-1.3215172250510334,-0.30904332410975754,2,0,5,0
0,0,1,0,-0.17626333696934945,1,2,0,0,1,1,0,0,1,0,0,3,0.014567563082529699,-0.4963736971206734,1,1,3,1
0,0,1,0,-1.6775263027056184,1,1,1,0,1,0,0,1,0,0,0,1,0.4948268961305394,0.8371019440020996,0,1,5,1
0,0,1,0,0.8078557146212394,0,0,0,1,0,0,1,0,0,2,1,1,-0.8528904710041867,-0.361284752076182,2,0,1,0
0,0,1,0,-0.22873275018806632,1,2,2,2,2,2,2,2,2,2,1,2,-1.3198554280508674,-0.5591689489186987,1,0,5,0
0,0,0,1,0.6065257109257155,1,2,1,0,0,1,1,1,1,1,0,2,1.4736253292283856,-0.07263767028189752,1,2,7,1
1,1,1,0,0.006620511544679967,1,1,1,0,1,0,0,0,0,0,1,3,0.21730679710279655,1.2170396019397318,1,1,0,1
0,0,0,0,0.39780471221804775,1,1,2,2,2,2,2,2,2,1,1,1,-1.5109620830699715,0.3289353265105165,1,0,0,0
1,0,1,0,-2.028448348331173,1,2,0,0,1,0,0,0,0,0,0,0,-0.4756625519664766,-0.9306635477910502,0,1,5,1
0,0,0,1,1.0849543884163384,1,2,0,1,1,1,1,1,1,2,0,2,0.6161380771426661,0.8123004579978375,2,1,7,1
0,0,0,1,0.448730003249921,1,1,0,1,0,1,1,1,1,2,1,1,0.6643301901474837,-0.3755324142488432,1,2,7,1
1,0,1,1,0.6662376790128023,1,1,2,2,2,2,2,2,2,2,1,2,-1.502653098069141,1.717818542749194,1,0,0,0
1,0,1,0,1.0849543884163384,1,1,0,1,0,1,1,1,0,2,0,2,0.3436033691154218,0.9115064020148859,2,1,4,1
1,0,0,1,-0.7266990576990284,1,1,1,0,1,1,0,1,1,0,0,0,0.9966895901807084,-1.4324978709836726,0,2,3,1
1,0,0,0,-0.8286379495691019,0,0,0,1,0,0,0,0,0,0,1,1,-1.0157465770204666,0.4539981389149871,0,0,5,0
1,0,0,1,0.9152208327682834,1,1,2,2,2,2,2,2,2,2,1,1,-1.4926823160681442,-1.0034849322290964,2,0,0,0
0,0,1,0,-1.4285431489501372,1,2,1,0,1,0,0,1,1,0,0,0,1.0581760791868549,0.21600941151238692,0,2,3,1
0,0,1,0,0.6065257109257155,1,1,1,0,0,0,1,1,1,2,0,2,1.1312951471941644,-1.4784070046511366,1,2,2,1
0,0,0,0,0.9435997770242561,1,2,2,2,2,2,2,2,2,2,1,2,-1.3115464430500368,1.1347197760532448,2,0,5,0
1,0,0,0,0.31531563338724816,1,2,1,0,0,0,0,0,0,0,0,2,0.5114448661322006,1.1072798340910825,1,1,1,1
0,0,0,1,0.7399400807883884,1,1,2,2,2,2,2,2,2,2,1,1,-1.502653098069141,-0.4066661945520658,1,0,0,0
1,0,1,0,-2.028448348331173,1,1,2,2,2,2,2,2,2,0,1,1,-1.4827115340671475,-1.6557112450220317,0,0,0,0
1,0,0,1,0.9844962159085572,1,2,2,2,2,2,2,2,2,2,0,1,-1.328164413051698,-0.6056057737777427,2,0,5,0
1,0,0,0,0.90067460370267,1,1,2,2,2,2,2,2,2,2,1,1,-1.462769970065154,-0.8156268680266004,2,0,0,0
1,0,1,0,0.31531563338724816,1,2,1,0,1,0,0,0,1,0,0,0,0.6693155811479823,-1.3000473818970815,1,2,1,1
1,1,0,0,-0.8286379495691019,1,2,1,1,0,0,0,0,1,0,0,3,0.9950277931805424,0.8608480476232016,0,2,2,1
1,0,0,0,1.0235470617927216,1,1,1,1,0,1,1,1,1,2,0,0,1.5384354122348645,-0.26313419044229364,2,2,7,1
1,0,1,0,-1.077621103324583,1,1,0,0,1,1,0,1,1,1,0,1,0.17410007509847744,-0.9575757985616326,0,1,3,1
0,0,1,0,0.25560366530016104,1,1,0,1,0,0,0,0,0,2,1,2,-0.3958962959585028,1.1579381884827666,1,1,1,1
1,0,0,0,-1.2354168110003774,0,0,0,0,0,0,0,1,1,0,0,0,-0.5388108379727895,-0.4029723562110055,0,0,1,0
1,0,1,0,-2.028448348331173,1,1,2,2,2,2,2,2,2,0,1,1,-1.4860351280674797,-1.3211550295602834,0,0,0,0
0,0,0,1,-1.2354168110003774,1,1,2,2,2,2,2,2,2,0,0,0,-1.4893587220678117,-0.47421066707431153,0,0,0,0
1,0,1,1,-0.94420673346191,1,1,2,2,2,2,2,2,2,0,1,1,-1.4993295040688086,-1.426165576684712,0,0,0,0
1,0,1,1,-2.028448348331173,0,0,0,0,0,0,1,0,0,0,1,1,-1.03568814102246,-1.2995196907055016,0,0,5,0
1,0,0,0,0.7574251250924893,1,2,0,1,1,1,1,1,1,1,1,0,0.6510358141461546,0.38487059281800123,2,2,7,1
0,0,1,0,-1.6775263027056184,1,1,0,0,0,0,1,0,0,0,0,3,-0.3227772279511935,-0.9005851498709877,0,1,1,1
1,0,0,1,-0.17626333696934945,1,2,0,1,0,0,1,1,1,0,1,0,0.6693155811479823,0.19226330789128493,1,2,7,1
0,0,1,1,-2.028448348331173,1,2,2,2,2,2,2,2,2,0,1,1,-1.3082228490497045,-1.5200946087859601,0,0,5,0
1,0,1,0,0.19146467857776203,1,1,1,0,1,0,0,0,0,0,1,0,0.1657910900976468,0.49463036066665056,1,1,0,1
1,0,0,1,0.19146467857776203,1,1,0,0,0,1,0,0,0,1,1,1,-0.3693075439558449,0.12419114417745915,1,1,1,1
0,0,0,0,1.0849543884163384,1,2,1,1,0,1,0,1,1,2,0,0,1.5284646302338678,0.7901374279514756,2,2,7,1
1,0,1,0,-0.553022532788542,1,1,2,2,2,2,2,2,2,0,1,3,-1.4876969250676457,-0.3433432515624605,0,0,0,0
1,0,1,0,0.8399142039232892,1,1,1,1,1,1,1,0,0,1,1,0,0.6526976111463211,-0.9612696369026928,2,2,3,1
1,1,0,1,-2.028448348331173,1,1,0,0,1,0,1,0,0,0,0,3,-0.5155456799704636,1.4518621821928517,0,0,5,1
0,0,0,0,1.0107248975525056,1,2,0,1,0,1,0,0,0,2,1,2,0.07106866108817798,0.6360516000101025,2,1,2,1
1,0,1,0,-1.2354168110003774,1,2,0,0,1,0,1,0,1,0,1,1,0.02620014208369237,-1.3554549570129861,0,1,3,1
0,0,1,0,-0.8286379495691019,1,1,2,2,2,2,2,2,2,0,1,1,-1.4760643460664828,0.5141549347551122,0,0,0,0
1,1,0,0,1.0486352026309569,0,0,0,1,0,0,0,1,1,2,1,3,-0.2729233179462098,1.1563551149080267,2,1,3,0
0,0,1,0,-0.7266990576990284,1,2,1,0,1,0,0,1,1,0,1,2,1.0266019361836989,1.753173852585057,0,2,3,1
1,0,0,0,0.19146467857776203,1,2,0,0,1,1,0,0,0,0,1,3,-0.30615925794953225,1.584840362471023,1,1,1,1
1,1,1,0,0.5199054535773877,1,2,1,0,1,1,0,1,1,0,0,0,1.2077378092018058,0.9426401823181085,1,2,2,1
1,0,0,1,-2.028448348331173,1,1,2,2,2,2,2,2,2,0,1,1,-1.4976677070686424,0.09094659910791633,0,0,0,0
1,0,0,1,-1.2354168110003774,1,2,2,2,2,2,2,2,2,1,1,3,-1.3514295710540236,0.5753671129783974,0,0,5,0
1,0,1,0,-0.553022532788542,0,0,0,0,1,0,0,0,1,0,0,1,-1.0257173590214634,-0.1444036723367836,0,0,0,0
0,0,1,0,-0.34430153408087455,0,0,0,0,1,1,1,0,0,2,1,1,-0.9758634490164798,1.4122853428243483,1,0,5,0
0,0,0,0,-0.40844052080327353,1,2,0,1,1,1,0,1,1,1,1,0,0.46823814412788106,-0.3628678256509221,0,1,4,1
1,0,0,0,0.9435997770242561,1,2,2,2,2,2,2,2,2,2,1,2,-1.3065610520495383,0.925226372995967,2,0,5,0
1,0,0,0,0.997709911599083,1,2,1,1,0,1,0,1,0,2,0,0,1.1495749141959914,0.888815680776944,2,2,4,1
1,0,1,0,0.8708274992029422,1,2,0,1,0,0,1,0,0,1,0,2,-0.003712203919297562,0.37748291613588064,2,1,2,1
1,0,1,0,0.7913698779587977,1,2,0,1,0,1,1,1,0,1,0,3,0.544680806135523,0.3389614591505373,2,1,7,1
1,0,0,1,0.6467878659735288,1,2,1,1,1,1,1,0,0,1,0,3,0.8803638001690798,1.6661048059743497,1,2,2,1
0,0,1,0,-2.028448348331173,1,1,0,0,1,0,1,0,0,0,0,0,-0.49394231896830415,-1.3090181321539422,0,0,5,1
0,0,1,0,-1.4285431489501372,1,1,0,0,1,0,0,1,0,0,0,0,-0.3510277769540174,0.570617892254177,0,1,5,1
0,0,1,0,-0.03560641223830633,0,0,0,0,0,0,0,0,1,0,0,0,-0.8329489070021932,-0.019340859932313006,1,0,5,0
1,0,0,0,0.6852599888296765,1,2,1,0,0,1,0,1,1,0,0,2,1.4287568102239003,1.032875376078296,1,2,4,1
0,1,0,0,1.036182034455231,1,2,1,0,0,0,0,1,1,0,0,0,1.1778254631988159,0.38539828400958126,2,2,2,1
0,0,1,0,-2.028448348331173,1,1,2,2,2,2,2,2,2,0,1,1,-1.4710789550659844,-0.21722505677482978,0,0,0,0
0,0,0,1,0.39780471221804775,1,2,1,1,1,0,0,1,0,0,1,0,0.8255244991635975,0.20123405814814568,1,2,3,1
1,0,0,1,0.9152208327682834,0,0,0,1,1,1,0,0,0,1,1,1,-0.9958050130184734,0.36481832753795956,2,0,5,0
1,0,0,1,0.6852599888296765,1,1,2,2,2,2,2,2,2,2,1,1,-1.4760643460664828,-0.5227582566996757,1,0,0,0
1,1,0,0,0.15751992571145365,1,2,1,0,0,1,0,1,1,0,0,0,1.3124310202122718,0.8824833864779834,1,2,4,1
1,0,0,1,0.9710776485740045,1,2,0,1,0,1,1,1,1,2,0,3,0.8188773111629334,-0.4768491230322118,2,2,6,1
1,1,0,0,0.31531563338724816,1,2,0,0,1,0,0,0,0,0,0,0,-0.43744122096265586,-1.3945041051899094,1,1,5,1
1,0,0,1,0.855508864681197,1,2,1,0,1,0,0,0,1,0,1,2,0.6892571451499756,-1.3939764139983295,2,2,1,1
0,0,1,0,-0.7266990576990284,1,1,1,1,1,0,0,1,0,0,1,0,0.6709773781481484,1.055566097316238,0,2,1,1
1,0,1,0,0.448730003249921,0,0,0,0,1,0,0,0,0,0,0,2,-1.3198554280508674,1.1315536289037644,1,0,8,0
0,0,1,0,-2.028448348331173,1,1,1,0,1,0,0,0,0,0,0,0,0.18240906009930805,0.023402126585670615,0,1,0,1
1,0,0,0,-0.553022532788542,1,1,0,1,1,0,1,0,0,0,0,3,-0.32610082195152557,1.4550283293423318,0,1,1,1
1,0,0,1,1.073016540444078,1,1,0,0,0,0,1,1,1,2,0,3,0.2854404741096075,-1.2609982337201582,2,1,2,1
1,0,1,0,-1.077621103324583,1,1,0,1,1,0,1,0,0,0,0,1,-0.2995120699488677,1.6840463064880713,0,1,1,1
1,0,0,0,0.37117244919296927,1,2,0,0,1,1,1,1,1,1,0,1,0.4831943171293762,1.4861621096455546,1,1,4,1
0,0,1,0,-2.028448348331173,1,1,1,0,1,1,0,0,0,0,0,1,0.32698539911376057,-1.3269596326676638,0,1,5,1
1,0,1,0,0.006620511544679967,1,2,1,0,1,1,0,1,0,0,0,0,0.7956121531606076,0.9347248144444078,1,2,3,1
0,0,0,1,-0.03560641223830633,1,1,2,2,2,2,2,2,2,0,1,1,-1.481049737066981,-1.1776230254505111,1,0,0,0
1,0,0,1,1.0849543884163384,1,2,1,1,0,1,1,1,1,2,0,3,1.5899511192400142,-1.4741854751184962,2,2,6,1
0,0,0,1,-0.47771590394354735,1,2,2,2,2,2,2,2,2,2,1,1,-1.3215172250510334,0.6323577616690422,0,0,5,0
1,0,1,0,-1.2354168110003774,1,2,1,0,0,0,0,0,1,0,0,0,0.8404806721650927,0.4481935358076066,0,2,3,1
0,0,0,0,0.19146467857776203,1,2,1,0,1,1,1,1,1,0,0,2,1.3356961782145975,-1.469963945585856,1,2,4,1
1,1,0,0,0.6852599888296765,1,2,2,2,2,2,2,2,2,1,1,3,-1.33148800705203,0.7906651191430556,1,0,5,0
0,1,1,0,0.9844962159085572,1,2,1,1,1,1,1,1,1,0,0,2,1.4686399382278874,-0.5301459333817963,2,2,7,1
1,0,1,0,-1.2354168110003774,1,1,2,2,2,2,2,2,2,0,0,3,-1.46443176706532,-1.4789346958427168,0,0,0,0
1,0,1,0,0.448730003249921,1,1,2,2,2,2,2,2,2,0,1,1,-1.4976677070686424,-0.8362068244982223,1,0,0,0
0,0,0,1,0.7399400807883884,1,1,0,1,0,1,0,0,1,2,0,3,0.1774236690988095,1.4376145200201904,1,1,2,1
0,0,0,0,0.15751992571145365,1,2,1,0,1,1,0,0,0,0,0,1,0.4948268961305394,0.1706279690365031,1,1,1,1
1,1,0,0,-0.7266990576990284,1,1,0,1,1,0,0,1,0,0,1,2,-0.12834697893175703,-1.1670692016189101,0,1,1,1
0,0,1,1,1.0235470617927216,1,2,1,0,0,0,1,1,1,2,0,0,1.304122035211441,1.4471129614686313,2,2,4,1
1,0,0,0,-0.2845895659937874,1,2,0,0,1,0,1,1,0,0,0,3,0.06109787908718086,1.5727034650646818,1,1,3,1
0,1,1,0,-0.553022532788542,0,0,0,0,1,0,1,0,0,0,0,0,-1.166970104035584,0.9922431543266327,0,0,0,0
1,0,0,1,0.6268908918516395,1,2,1,1,1,0,0,1,1,1,1,0,1.074794049188516,-1.4794623870342967,1,2,2,1
0,0,0,1,-0.22873275018806632,1,1,2,2,2,2,2,2,2,0,1,1,-1.4860351280674797,0.2671954570956513,1,0,0,0
0,0,1,0,-1.6775263027056184,1,1,0,0,1,0,0,0,0,0,0,1,-0.62854787598176,0.6787945865280861,0,0,0,1
0,0,0,1,0.6852599888296765,1,2,1,1,0,0,0,1,1,0,0,0,1.3423433662152622,-1.022481815125978,1,2,4,1
0,0,1,1,-1.2354168110003774,1,2,1,0,0,1,0,0,0,0,1,2,0.641065032145158,0.7737790010124942,0,2,3,1
0,0,0,1,1.0235470617927216,1,2,1,1,1,1,1,1,1,2,0,3,1.461992750227223,0.19965098457340555,2,2,7,1
1,0,1,0,-0.40844052080327353,1,1,0,1,1,0,1,0,0,0,1,1,-0.2695997239458775,-0.9169435768099691,0,1,1,1
1,0,0,0,0.9295266172550067,1,2,1,0,0,1,0,1,0,0,0,0,1.0299255301840309,-0.3507309282445811,2,2,2,1
1,0,1,1,-2.028448348331173,1,1,0,1,1,0,0,0,0,0,1,1,-0.47067716096597834,-0.44940918107004946,0,1,5,1
0,1,1,0,-2.028448348331173,1,1,1,0,1,0,0,0,0,0,0,1,0.19404163910047073,-1.5243161383186006,0,1,0,1
0,0,1,0,-2.028448348331173,1,1,2,2,2,2,2,2,2,0,1,1,-1.491020519067978,-1.4536055186468746,0,0,0,0
1,0,0,1,-0.7266990576990284,1,1,0,0,1,0,0,0,0,1,0,1,-0.7083141319897339,1.5109635956498166,0,0,0,1
1,1,1,0,-1.077621103324583,1,2,1,0,0,0,0,0,1,0,0,0,0.8321716871642622,0.13685573277538024,0,2,3,1
1,0,0,0,-2.028448348331173,1,1,1,0,1,0,0,0,0,0,0,0,0.14584952609565352,1.599088024643684,0,1,0,1
0,0,0,1,0.90067460370267,1,1,2,2,2,2,2,2,2,2,1,3,-1.4710789550659844,1.4935497863276752,2,0,0,0
1,0,0,0,1.0849543884163384,1,2,1,1,0,0,1,1,1,2,0,3,1.4686399382278874,0.6529377181406639,2,2,7,1
0,0,0,1,0.1221892954374882,1,2,2,2,2,2,2,2,2,2,1,1,-1.3181936310507012,-0.8045453530034196,1,0,5,0
1,0,1,0,-1.077621103324583,1,1,1,0,1,1,0,1,1,0,1,2,1.0548524851865226,-1.4762962398848165,0,2,3,1
1,0,0,0,1.0609117241571968,0,0,0,1,1,1,1,0,0,2,0,3,-0.8512286740040206,0.782749751269355,2,0,1,0
0,0,0,1,-0.40844052080327353,1,2,1,0,0,1,0,0,0,0,0,0,0.6560212051466532,0.6022793637489796,0,2,3,1
0,0,1,0,-0.8286379495691019,1,1,1,0,1,0,0,0,0,0,0,1,0.17077648109814536,0.5030734197319312,0,1,0,1
1,0,1,0,-2.028448348331173,1,1,0,0,1,0,0,0,0,0,0,0,-0.6351950639824246,-1.5902775372661062,0,0,0,1
1,0,0,1,0.6662376790128023,0,0,0,0,1,1,1,1,1,1,0,0,-0.3477041829536853,-1.2414736596316966,1,1,3,0
1,0,0,1,0.7038731848331417,1,1,0,1,1,1,1,1,1,2,1,1,0.5396954151350245,-0.09691146509457958,1,1,4,1
1,0,1,0,0.006620511544679967,1,1,2,2,2,2,2,2,2,0,0,3,-1.5009913010689746,1.0824783480868203,1,0,0,0
1,1,0,1,0.39780471221804775,1,1,1,0,0,0,0,1,1,0,0,1,0.9701008381780505,-1.4541332098384545,1,2,3,1
1,0,1,0,-2.028448348331173,1,1,2,2,2,2,2,2,2,0,1,1,-1.477726143066649,0.015486758711969945,0,0,0,0
0,0,1,0,1.0235470617927216,1,2,0,1,1,1,1,1,1,2,0,1,0.6809481601491449,0.008099082029849318,2,2,7,1
0,1,1,0,0.31531563338724816,1,2,1,0,1,0,1,1,1,0,1,0,1.1263097561936661,0.4323628000602053,1,2,2,1
